row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain
1458,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['they', 'both', 'creat', 'gap', 'in', 'the', 'path']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",1,1,
1459,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['it', 'has', 'the', 'same', 'effect']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",1,1,
1460,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['they', 'both', 'creat', 'gap']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",1,1,
1461,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['i', 'dont', 'know']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",0,1,
1462,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['it', 'is', 'veri', 'similar']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",0,1,
1463,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['they', 'behav', 'ident']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",1,1,
1464,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['they', 'are', 'similar']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",0,1,
1465,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['the', 'effect', 'is', 'the', 'same', 'they', 'both', 'creat', 'a', 'gap']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",1,1,
1466,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['it', 'would', 'not', 'appear', 'to', 'be', 'damag', 'becaus', 'an', 'open', 'switch', 'creat', 'a', 'gap']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",0,1,
1467,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['they', 'both', 'creat', 'a', 'gap', 'in', 'the', 'circuit']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",1,1,
1468,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['they', 'both', 'have', 'a', 'gap']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",1,1,
1469,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['they', 'both', 'have', 'the', 'abil', 'to', 'creat', 'gap']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",1,1,
1470,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['same', 'result', 'but', 'a', 'switch', 'can', 'be', 'close']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",1,1,
1471,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['it', 'work', 'the', 'same', 'way']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",1,1,
1472,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['the', 'switch', 'can', 'close', 'and', 'the', 'gap', 'would', 'be', 'gone', 'but', 'the', 'a', 'damag', 'bulb', 'will', 'alway', 'have', 'a', 'gap', 'in', 'the', 'circuit']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",0,1,
1473,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['a', 'damag', 'bulb', 'creat', 'a', 'gap', 'in', 'the', 'path', 'an', 'open', 'switch', 'creat', 'a', 'gap', 'in', 'the', 'path']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",1,1,
1474,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['they', 'both', 'act', 'the', 'same', 'way']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",1,1,
1475,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['open', 'switch', 'is', 'just', 'creat', 'a', 'gap', 'noth', 'is', 'be', 'damag']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",0,1,
1476,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['they', 'have', 'an', 'ident', 'impact', 'on', 'the', 'circut']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",1,1,
1477,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['it', 'act', 'in', 'the', 'same', 'way', 'creat', 'a', 'gap']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",1,1,
1478,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['a', 'damag', 'bulb', 'has', 'the', 'same', 'effect', 'as', 'an', 'open', 'switch']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",1,1,
1479,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['they', 'both', 'damag', 'the', 'circuit']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",0,1,
1480,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['it', 'creat', 'an', 'open', 'gap']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",0,1,
1481,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['the', 'damab', 'bulb', 'and', 'the', 'open', 'switch', 'disrupt', 'the', 'flow', 'of', 'the', 'current']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",0,1,
1482,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['they', 'are', 'function', 'the', 'same']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",1,1,
1483,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['the', 'damag', 'bulb', 'doe', 'the', 'same', 'thing', 'as', 'an', 'open', 'switch', 'by', 'creat', 'a', 'gap', 'but', 'the', 'damag', 'bulb', 'can', 'not', 'fix', 'it', 'self', 'to', 'recreat', 'the', 'current', 'as', 'a', 'switch', 'can', 'turn', 'the', 'current', 'on', 'and', 'off']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",1,1,
1484,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['the', 'both', 'dont', 'work']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",0,1,
1485,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['both', 'a', 'damag', 'bulb', 'and', 'open', 'switch', 'will', 'disconnect', 'the', 'circuit']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",0,1,
1486,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['they', 'are', 'the', 'same', 'becaus', 'they', 'creat', 'a', 'gap']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",1,1,
1487,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['an', 'open', 'switch', 'mean', 'a', 'close', 'pathway', 'where', 'as', 'a', 'damag', 'bulb', 'mean', 'a', 'gap', 'and', 'they', 'both', 'caus', 'the', 'circuit', 'not', 'to', 'work', 'proper']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",0,1,
1488,"['how', 'doe', 'a', 'damag', 'bulb', 'compar', 'to', 'an', 'open', 'switch']",70,"['it', 'creat', 'the', 'same', 'effect']","['a', 'damag', 'bulb', 'and', 'an', 'open', 'switch', 'both', 'creat', 'a', 'gap', 'and', 'caus', 'bulb', 'to', 'go', 'out']",1,1,
1489,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['if', 'the', 'switch', 'is', 'contain', 'in', 'the', 'path', 'with', 'the', 'bulb', 'the', 'switch', 'affect', 'the', 'bulb']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",1,1,
1490,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['the', 'switch', 'must', 'be', 'contain', 'in', 'a', 'path', 'with', 'the', 'bulb']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",1,1,
1491,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['if', 'it', 'is', 'close', 'the', 'bulb', 'will', 'be', 'on', 'if', 'it', 'is', 'open', 'the', 'bulb', 'will', 'be', 'off']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
1492,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['if', 'the', 'switch', 'is', 'open', 'the', 'path', 'will', 'be', 'close']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
1493,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,['idk'],"['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
1494,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['the', 'path', 'must', 'be', 'close', 'for', 'a', 'bulb', 'to', 'be', 'on']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
1495,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['the', 'path', 'must', 'bring', 'the', 'voltag', 'to', 'the', 'bulb']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
1496,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['the', 'path', 'must', 'be', 'close']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
1497,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['the', 'path', 'must', 'be', 'close', 'with', 'the', 'batteri', 'and', 'the', 'bulb']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
1498,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['the', 'path', 'must', 'contain', 'a', 'batteri']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
1499,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['a', 'bulb', 'must', 'be', 'contain', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
1500,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['the', 'bulb', 'has', 'to', 'be', 'conatin', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
1501,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['a', 'switch', 'affect', 'a', 'bulb', 'onli', 'on', 'the', 'same', 'path']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",1,1,
1502,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['where', 'the', 'switch', 'is', 'in', 'path', 'determin', 'whether', 'it', 'affect', 'the', 'bulb']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
1503,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['a', 'bulb', 'is', 'contain', 'in', 'a', 'path', 'with', 'the', 'switch']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",1,1,
1504,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['if', 'it', 'is', 'a', 'close', 'path']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
1505,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['if', 'the', 'switch', 'is', 'contain', 'within', 'the', 'same', 'path']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",1,1,
1506,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['if', 'the', 'switch', 'is', 'contain', 'in', 'a', 'close', 'path']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
1507,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['if', 'it', 'remain', 'a', 'close', 'path']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
1508,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['becaus', 'the', 'path', 'has', 'to', 'be', 'open']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
1509,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['the', 'relationship', 'between', 'the', 'path', 'and', 'the', 'bulb', 'has', 'to', 'be', 'close']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
1510,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['a', 'switch', 'is', 'contain', 'in', 'the', 'path']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
1511,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['a', 'switch', 'affect', 'a', 'bulb', 'when', 'it', 'is', 'in', 'a', 'close', 'path', 'with', 'a', 'batteri']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
1512,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['i', 'dont', 'know', 'what', 'els', 'to', 'tell', 'you']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
1513,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['a', 'switch', 'contain', 'in', 'a', 'close', 'bath', 'with', 'a', 'bulb', 'and', 'a', 'batteri', 'will', 'affect', 'the', 'bulb']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",1,1,
1514,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['a', 'switch', 'contain', 'in', 'a', 'close', 'path', 'with', 'a', 'bulb', 'and', 'a', 'batteri', 'will', 'affect', 'the', 'bulb']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",1,1,
1515,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['the', 'path', 'open', 'the', 'circuit']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
1516,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['when', 'the', 'switch', 'are', 'close', 'the', 'path', 'flow']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
1517,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['the', 'bulb', 'is', 'contain', 'in', 'an', 'close', 'circuit']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
1518,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['if', 'they', 'are', 'close', 'or', 'open']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
1519,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,['l'],"['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
1520,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['the', 'path', 'has', 'to', 'be', 'close', 'in', 'order', 'for', 'the', 'bulb', 'to', 'be', 'on']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
1521,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['the', 'path', 'may', 'not', 'connect', 'a', 'bulb', 'to', 'the', 'switch']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
1522,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['the', 'switch', 'determin', 'whether', 'the', 'path', 'is', 'open', 'or', 'close']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
1523,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['if', 'the', 'path', 'contain', 'the', 'switch', 'the', 'bulb', 'is', 'affect']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
1524,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['if', 'the', 'path', 'is', 'open', 'or', 'close']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
1525,"['what', 'role', 'doe', 'the', 'path', 'play', 'in', 'determin', 'whether', 'or', 'not', 'a', 'switch', 'affect', 'a', 'bulb']",71,"['the', 'path', 'pass', 'the', 'energi', 'through', 'the', 'switch']","['if', 'a', 'bulb', 'and', 'a', 'switch', 'are', 'in', 'the', 'same', 'path', 'the', 'switch', 'affect', 'the', 'bulb']",0,1,
